Cam1_baseline,Cam1_distance,Cam1_slope,Cam1_intercept,Cam2_baseline,Cam2_distance,Cam2_slope,Cam2_intercept,Cam3_baseline,Cam3_distance,Cam3_slope,Cam3_intercept,Cam4_baseline,Cam4_distance,Cam4_slope,Cam4_intercept,Cam5_baseline,Cam5_distance,Cam6_baseline,Cam6_distance
-0.9729578878716012,0.4999222328277346,,,-4.059947085907095,17.406117116290766,,,-2.845234084650128,6.93688436716835,,,-4.808493100270069,8.976533370763331,,,,,,
-0.5598564933107111,6.206258444449457,,,9.436210074189797,2.6730774403067024,,,-1.1087097588197747,7.273607408062599,,,-8.299493795364004,10.282225028035244,,,,,,
-2.4936104326014785,10.0111473520503,,,10.151355399700794,2.320135775811904,,,2.059749851264595,4.384129833465277,,,-8.718517715771917,9.977030901230515,,,,,,
-0.0644300161428937,6.805573507872117,,,1.581706144231253,9.047133889788272,,,-3.831767401433465,8.997071717223386,,,-3.830881668473247,4.281383147000493,,,,,,
-3.9118968951868776,10.10673500365877,,,0.8839115383301515,10.644883330018295,,,6.52975953871215,2.247892618573885,,,-1.4859604089101903,4.117014815312516,,,,,,
-1.748067171927886,10.78250777987608,,,2.958932710822038,8.872470766301221,,,5.388791295668916,1.4051632931537732,,,-7.558625374859435,11.291460802480936,,,,,,
-5.2504089080646175,3.829374178188449,,,0.9381858636125714,5.319732362625573,,,1.8060690263865988,7.748805848213674,,,1.963903671975704,0.2360614789142872,,,,,,
-9.49107205433259,7.700995255727281,,,-1.0536478406424885,9.254988208431335,,,3.409287291297243,4.38652294508468,,,3.500375824717645,-0.4703651108944187,,,,,,
-4.170017978766259,7.930528040984802,,,-0.25593087778188,9.023614039928155,,,0.3706331366044274,6.008533426563117,,,3.0452389814730894,0.0073934269321598,,,,,,
-3.857145353965787,10.751614518529232,,,4.296652078535852,8.930846943152538,,,-1.0010530589511233,7.20914377181526,,,-0.5400168450908244,7.640777833712828,,,,,,
-4.742397388175671,8.219273849806376,,,3.673686373494725,10.80870566076592,,,3.393507539198509,1.5418637815945933,,,1.3283798827499935,8.075740539191274,,,,,,
-2.460607619664019,7.988771590111037,,,8.121470547809501,10.716835183081262,,,-4.338795666062315,11.18070555368364,,,0.2655494879476435,7.421254195147641,,,,,,
1.2199648130273997,4.238267941670067,,,4.994335323393035,8.938969530068768,,,1.2882060442796206,2.4108487170501887,,,-1.874487520902845,7.312361474547584,,,,,,
1.1178877026370422,4.631657671673911,,,9.562562759943225,4.173871894051345,,,0.2153613266937822,5.852070837448662,,,-1.2049282919646886,7.783574714926913,,,,,,
-2.3936349634963063,7.843841978000651,,,9.9005208106717,5.181931935962538,,,1.0150851177722535,8.924231706463166,,,-0.1346474137962416,5.136610033847318,,,,,,
-4.956957515592271,9.224221694540422,,,3.6951664131822,9.63492596429155,,,3.220728955811208,5.336340643430747,,,-1.770800202986101,7.864662225847725,,,,,,
4.682542114533539,2.6822345663549383,,,3.456472071083688,10.482575984622706,,,2.503803803312872,6.136375340516155,,,1.0108362466319434,8.403380975155256,,,,,,
2.815415761544836,4.331466019893435,,,3.229499315649801,10.49713938550066,,,-0.0245047609481539,7.483528334831587,,,-1.911558508522326,9.90156063141588,,,,,,
